CustomerId,Product,Product_StartDate,Product_EndDate
1322,2,3/1/2019,9/1/2019
1322,2,9/1/2019,3/1/2020
1322,1,3/1/2020,12/31/9999
1323,2,3/1/2019,12/31/9999
1324,2,3/1/2019,12/31/9999
1325,2,3/1/2019,9/1/2019
1325,2,9/1/2019,3/1/2020
1325,2,3/1/2020,9/1/2020
1325,1,9/1/2020,12/31/9999
1326,2,3/1/2019,12/31/9999
1327,2,3/1/2019,9/1/2019
1327,1,9/1/2019,9/1/2020
1327,1,9/1/2020,12/31/9999
1328,2,3/1/2019,9/1/2019
1328,2,9/1/2019,3/1/2020
1328,1,3/1/2020,12/31/9999
1329,1,3/1/2019,12/31/9999
1330,2,3/1/2019,9/1/2019
1330,2,9/1/2019,3/1/2020
1330,1,3/1/2020,12/31/9999
1331,2,3/1/2019,9/1/2019
1331,2,9/1/2019,3/1/2020
1331,2,3/1/2020,9/1/2020
1331,1,9/1/2020,12/31/9999
1332,2,3/1/2019,9/1/2019
1332,2,9/1/2019,3/1/2020
1332,2,3/1/2020,9/1/2020
1332,2,9/1/2020,12/31/9999
1333,2,3/1/2019,9/1/2019
1333,2,9/1/2019,3/1/2020
1333,2,3/1/2020,12/31/9999
1334,2,3/1/2019,12/31/9999
1335,1,3/1/2019,12/31/9999
1336,2,3/1/2019,9/1/2019
1336,2,9/1/2019,3/1/2020
1336,2,3/1/2020,9/1/2020
1336,2,9/1/2020,12/31/9999
1337,1,3/1/2019,3/1/2020
1337,1,3/1/2020,12/31/9999
1338,1,3/1/2019,3/1/2020
1338,1,3/1/2020,12/31/9999
1339,1,3/1/2019,3/1/2020
1339,2,3/1/2020,9/1/2020
1339,1,9/1/2020,12/31/9999
1340,1,3/1/2019,3/1/2020
1340,2,3/1/2020,9/1/2020
1340,2,9/1/2020,12/31/9999
1341,2,3/1/2019,9/1/2019
1341,2,9/1/2019,3/1/2020
1341,2,3/1/2020,9/1/2020
1341,2,9/1/2020,12/31/9999
1342,1,3/1/2019,3/1/2020
1342,1,3/1/2020,12/31/9999
1343,1,3/1/2019,3/1/2020
1343,1,3/1/2020,12/31/9999
1344,2,3/1/2019,12/31/9999
1345,2,3/1/2019,12/31/9999
1346,2,3/1/2019,9/1/2019
1346,2,9/1/2019,3/1/2020
1346,2,3/1/2020,9/1/2020
1346,2,9/1/2020,12/31/9999
1347,2,3/1/2019,9/1/2019
1347,2,9/1/2019,3/1/2020
1347,2,3/1/2020,9/1/2020
1347,2,9/1/2020,12/31/9999
1348,2,3/1/2019,9/1/2019
1348,1,9/1/2019,12/31/9999
1349,2,3/1/2019,9/1/2019
1349,2,9/1/2019,3/1/2020
1349,2,3/1/2020,9/1/2020
1349,1,9/1/2020,12/31/9999
1350,2,3/1/2019,12/31/9999
1351,2,3/1/2019,9/1/2019
1351,2,9/1/2019,12/31/9999
1352,2,3/1/2019,9/1/2019
1352,2,9/1/2019,3/1/2020
1352,2,3/1/2020,9/1/2020
1352,2,9/1/2020,12/31/9999
1353,1,3/1/2019,3/1/2020
1353,1,3/1/2020,12/31/9999
1354,2,3/1/2019,12/31/9999
1355,1,3/1/2019,3/1/2020
1355,2,3/1/2020,9/1/2020
1355,2,9/1/2020,12/31/9999
1356,2,3/1/2019,12/31/9999
1357,1,3/1/2019,3/1/2020
1357,2,3/1/2020,9/1/2020
1357,2,9/1/2020,12/31/9999
1358,1,3/1/2019,3/1/2020
1358,1,3/1/2020,12/31/9999
1359,2,3/1/2019,9/1/2019
1359,2,9/1/2019,3/1/2020
1359,2,3/1/2020,9/1/2020
1359,2,9/1/2020,12/31/9999
1360,2,3/1/2019,12/31/9999
1361,1,3/1/2019,3/1/2020
1361,1,3/1/2020,12/31/9999
1362,2,3/1/2019,9/1/2019
1362,1,9/1/2019,9/1/2020
1362,1,9/1/2020,12/31/9999
1363,1,3/1/2019,3/1/2020
1363,1,3/1/2020,12/31/9999
1364,1,3/1/2019,3/1/2020
1364,1,3/1/2020,12/31/9999
1365,2,3/1/2019,9/1/2019
1365,2,9/1/2019,3/1/2020
1365,1,3/1/2020,12/31/9999
1366,1,3/1/2019,3/1/2020
1366,1,3/1/2020,12/31/9999
1367,2,3/1/2019,9/1/2019
1367,2,9/1/2019,3/1/2020
1367,2,3/1/2020,9/1/2020
1367,2,9/1/2020,12/31/9999
1368,1,3/1/2019,12/31/9999
1369,2,3/1/2019,9/1/2019
1369,2,9/1/2019,3/1/2020
1369,1,3/1/2020,12/31/9999
1370,1,3/1/2019,3/1/2020
1370,1,3/1/2020,12/31/9999
1371,1,3/1/2019,3/1/2020
1371,1,3/1/2020,12/31/9999
1372,2,3/1/2019,9/1/2019
1372,2,9/1/2019,3/1/2020
1372,1,3/1/2020,12/31/9999
1373,2,3/1/2019,12/31/9999
1374,1,3/1/2019,3/1/2020
1374,1,3/1/2020,12/31/9999
1375,2,3/1/2019,9/1/2019
1375,2,9/1/2019,3/1/2020
1375,2,3/1/2020,9/1/2020
1375,2,9/1/2020,12/31/9999
1376,1,3/1/2019,3/1/2020
1376,1,3/1/2020,12/31/9999
1377,2,3/1/2019,12/31/9999
1378,1,3/1/2019,3/1/2020
1378,2,3/1/2020,9/1/2020
1378,1,9/1/2020,12/31/9999
1379,2,3/1/2019,12/31/9999
1380,2,3/1/2019,9/1/2019
1380,1,9/1/2019,12/31/9999
1381,2,3/1/2019,9/1/2019
1381,2,9/1/2019,3/1/2020
1381,2,3/1/2020,9/1/2020
1381,1,9/1/2020,12/31/9999
1382,2,4/1/2019,12/31/9999
1383,1,4/1/2019,4/1/2020
1383,2,4/1/2020,10/1/2020
1383,2,10/1/2020,12/31/9999
1384,2,4/1/2019,10/1/2019
1384,1,10/1/2019,10/1/2020
1384,1,10/1/2020,12/31/9999
1385,1,4/1/2019,4/1/2020
1385,2,4/1/2020,10/1/2020
1385,2,10/1/2020,12/31/9999
1386,1,4/1/2019,4/1/2020
1386,1,4/1/2020,12/31/9999
1387,2,4/1/2019,10/1/2019
1387,1,10/1/2019,12/31/9999
1388,1,4/1/2019,4/1/2020
1388,1,4/1/2020,12/31/9999
1389,1,4/1/2019,4/1/2020
1389,1,4/1/2020,12/31/9999
1390,1,4/1/2019,4/1/2020
1390,1,4/1/2020,12/31/9999
1391,2,4/1/2019,10/1/2019
1391,2,10/1/2019,4/1/2020
1391,1,4/1/2020,12/31/9999
1392,1,4/1/2019,12/31/9999
1393,1,4/1/2019,4/1/2020
1393,1,4/1/2020,12/31/9999
1394,2,4/1/2019,10/1/2019
1394,2,10/1/2019,4/1/2020
1394,2,4/1/2020,10/1/2020
1394,2,10/1/2020,12/31/9999
1395,2,4/1/2019,10/1/2019
1395,1,10/1/2019,12/31/9999
1396,1,4/1/2019,4/1/2020
1396,1,4/1/2020,12/31/9999
1397,2,4/1/2019,10/1/2019
1397,1,10/1/2019,12/31/9999
1398,1,4/1/2019,4/1/2020
1398,1,4/1/2020,12/31/9999
1399,2,4/1/2019,10/1/2019
1399,2,10/1/2019,4/1/2020
1399,2,4/1/2020,10/1/2020
1399,2,10/1/2020,12/31/9999
1400,1,4/1/2019,4/1/2020
1400,1,4/1/2020,12/31/9999
1401,2,4/1/2019,12/31/9999
1402,2,4/1/2019,12/31/9999
1403,2,4/1/2019,12/31/9999
1404,2,4/1/2019,10/1/2019
1404,2,10/1/2019,4/1/2020
1404,2,4/1/2020,10/1/2020
1404,2,10/1/2020,12/31/9999
1405,2,4/1/2019,10/1/2019
1405,1,10/1/2019,10/1/2020
1405,2,10/1/2020,12/31/9999
1406,1,4/1/2019,4/1/2020
1406,1,4/1/2020,12/31/9999
1407,1,4/1/2019,4/1/2020
1407,2,4/1/2020,10/1/2020
1407,2,10/1/2020,12/31/9999
1408,2,4/1/2019,10/1/2019
1408,1,10/1/2019,10/1/2020
1408,2,10/1/2020,12/31/9999
1409,1,4/1/2019,4/1/2020
1409,1,4/1/2020,12/31/9999
1410,2,4/1/2019,10/1/2019
1410,1,10/1/2019,10/1/2020
1410,1,10/1/2020,12/31/9999
1411,1,4/1/2019,4/1/2020
1411,1,4/1/2020,12/31/9999
1412,1,4/1/2019,4/1/2020
1412,2,4/1/2020,10/1/2020
1412,2,10/1/2020,12/31/9999
1413,2,4/1/2019,12/31/9999
1414,2,4/1/2019,10/1/2019
1414,2,10/1/2019,4/1/2020
1414,2,4/1/2020,10/1/2020
1414,2,10/1/2020,12/31/9999
1415,2,4/1/2019,10/1/2019
1415,2,10/1/2019,4/1/2020
1415,2,4/1/2020,10/1/2020
1415,2,10/1/2020,12/31/9999
1416,1,4/1/2019,4/1/2020
1416,1,4/1/2020,12/31/9999
1417,1,4/1/2019,4/1/2020
1417,1,4/1/2020,12/31/9999
1418,1,4/1/2019,4/1/2020
1418,2,4/1/2020,10/1/2020
1418,2,10/1/2020,12/31/9999
1419,2,4/1/2019,12/31/9999
1420,2,4/1/2019,10/1/2019
1420,1,10/1/2019,10/1/2020
1420,1,10/1/2020,12/31/9999
1421,2,4/1/2019,10/1/2019
1421,2,10/1/2019,4/1/2020
1421,1,4/1/2020,12/31/9999
1422,1,4/1/2019,4/1/2020
1422,2,4/1/2020,10/1/2020
1422,2,10/1/2020,12/31/9999
1423,2,4/1/2019,10/1/2019
1423,2,10/1/2019,4/1/2020
1423,1,4/1/2020,12/31/9999
1424,2,4/1/2019,10/1/2019
1424,1,10/1/2019,10/1/2020
1424,1,10/1/2020,12/31/9999
1425,2,4/1/2019,10/1/2019
1425,1,10/1/2019,12/31/9999
1426,1,4/1/2019,4/1/2020
1426,2,4/1/2020,10/1/2020
1426,2,10/1/2020,12/31/9999
1427,1,4/1/2019,12/31/9999
1428,2,4/1/2019,12/31/9999
1429,1,4/1/2019,4/1/2020
1429,2,4/1/2020,10/1/2020
1429,2,10/1/2020,12/31/9999
1430,1,4/1/2019,4/1/2020
1430,2,4/1/2020,10/1/2020
1430,1,10/1/2020,12/31/9999
1431,1,4/1/2019,4/1/2020
1431,2,4/1/2020,10/1/2020
1431,2,10/1/2020,12/31/9999
1432,2,4/1/2019,10/1/2019
1432,2,10/1/2019,4/1/2020
1432,2,4/1/2020,10/1/2020
1432,2,10/1/2020,12/31/9999
1433,1,4/1/2019,4/1/2020
1433,1,4/1/2020,12/31/9999
1434,1,4/1/2019,4/1/2020
1434,1,4/1/2020,12/31/9999
1435,2,4/1/2019,10/1/2019
1435,2,10/1/2019,4/1/2020
1435,2,4/1/2020,10/1/2020
1435,2,10/1/2020,12/31/9999
1436,1,4/1/2019,4/1/2020
1436,2,4/1/2020,10/1/2020
1436,1,10/1/2020,12/31/9999
1437,2,4/1/2019,10/1/2019
1437,2,10/1/2019,4/1/2020
1437,2,4/1/2020,10/1/2020
1437,1,10/1/2020,12/31/9999
1438,2,4/1/2019,10/1/2019
1438,2,10/1/2019,4/1/2020
1438,2,4/1/2020,10/1/2020
1438,2,10/1/2020,12/31/9999
1439,1,4/1/2019,4/1/2020
1439,1,4/1/2020,12/31/9999
1440,1,4/1/2019,12/31/9999
1441,1,4/1/2019,12/31/9999
1442,1,4/1/2019,4/1/2020
1442,2,4/1/2020,10/1/2020
1442,2,10/1/2020,12/31/9999
1443,1,4/1/2019,4/1/2020
1443,1,4/1/2020,12/31/9999
1444,2,4/1/2019,10/1/2019
1444,2,10/1/2019,4/1/2020
1444,2,4/1/2020,10/1/2020
1444,1,10/1/2020,12/31/9999
1445,2,4/1/2019,10/1/2019
1445,2,10/1/2019,4/1/2020
1445,2,4/1/2020,10/1/2020
1445,2,10/1/2020,12/31/9999
1446,2,4/1/2019,10/1/2019
1446,2,10/1/2019,4/1/2020
1446,2,4/1/2020,10/1/2020
1446,1,10/1/2020,12/31/9999
1447,2,4/1/2019,10/1/2019
1447,1,10/1/2019,10/1/2020
1447,1,10/1/2020,12/31/9999
1448,1,4/1/2019,4/1/2020
1448,2,4/1/2020,10/1/2020
1448,2,10/1/2020,12/31/9999
1449,2,4/1/2019,10/1/2019
1449,2,10/1/2019,4/1/2020
1449,2,4/1/2020,10/1/2020
1449,2,10/1/2020,12/31/9999
1450,2,4/1/2019,10/1/2019
1450,2,10/1/2019,4/1/2020
1450,2,4/1/2020,10/1/2020
1450,1,10/1/2020,12/31/9999
1451,1,4/1/2019,12/31/9999
1452,2,4/1/2019,10/1/2019
1452,1,10/1/2019,10/1/2020
1452,2,10/1/2020,12/31/9999
1453,1,4/1/2019,4/1/2020
1453,1,4/1/2020,12/31/9999
1454,1,4/1/2019,4/1/2020
1454,2,4/1/2020,12/31/9999
1455,1,4/1/2019,4/1/2020
1455,1,4/1/2020,12/31/9999
1456,2,4/1/2019,10/1/2019
1456,2,10/1/2019,4/1/2020
1456,2,4/1/2020,10/1/2020
1456,1,10/1/2020,12/31/9999
1457,2,4/1/2019,12/31/9999
1458,1,5/1/2019,5/1/2020
1458,2,5/1/2020,11/1/2020
1458,2,11/1/2020,12/31/9999
1459,2,5/1/2019,11/1/2019
1459,1,11/1/2019,11/1/2020
1459,2,11/1/2020,12/31/9999
1460,1,5/1/2019,5/1/2020
1460,1,5/1/2020,12/31/9999
1461,2,5/1/2019,12/31/9999
1462,2,5/1/2019,11/1/2019
1462,2,11/1/2019,5/1/2020
1462,2,5/1/2020,11/1/2020
1462,2,11/1/2020,12/31/9999
1463,1,5/1/2019,5/1/2020
1463,2,5/1/2020,11/1/2020
1463,1,11/1/2020,12/31/9999
1464,2,5/1/2019,11/1/2019
1464,2,11/1/2019,5/1/2020
1464,2,5/1/2020,11/1/2020
1464,2,11/1/2020,12/31/9999
1465,2,5/1/2019,11/1/2019
1465,2,11/1/2019,5/1/2020
1465,2,5/1/2020,11/1/2020
1465,1,11/1/2020,12/31/9999
1466,1,5/1/2019,5/1/2020
1466,1,5/1/2020,12/31/9999
1467,2,5/1/2019,11/1/2019
1467,2,11/1/2019,5/1/2020
1467,1,5/1/2020,12/31/9999
1468,1,5/1/2019,5/1/2020
1468,1,5/1/2020,12/31/9999
1469,2,5/1/2019,11/1/2019
1469,1,11/1/2019,11/1/2020
1469,2,11/1/2020,12/31/9999
1470,1,5/1/2019,5/1/2020
1470,1,5/1/2020,12/31/9999
1471,2,5/1/2019,11/1/2019
1471,2,11/1/2019,5/1/2020
1471,2,5/1/2020,11/1/2020
1471,1,11/1/2020,12/31/9999
1472,1,5/1/2019,5/1/2020
1472,2,5/1/2020,11/1/2020
1472,2,11/1/2020,12/31/9999
1473,1,5/1/2019,5/1/2020
1473,1,5/1/2020,12/31/9999
1474,1,5/1/2019,12/31/9999
1475,1,5/1/2019,12/31/9999
1476,2,5/1/2019,11/1/2019
1476,2,11/1/2019,5/1/2020
1476,2,5/1/2020,11/1/2020
1476,1,11/1/2020,12/31/9999
1477,1,5/1/2019,5/1/2020
1477,1,5/1/2020,12/31/9999
1478,1,5/1/2019,5/1/2020
1478,1,5/1/2020,12/31/9999
1479,2,5/1/2019,12/31/9999
1480,2,5/1/2019,12/31/9999
1481,2,5/1/2019,11/1/2019
1481,2,11/1/2019,5/1/2020
1481,1,5/1/2020,12/31/9999
1482,2,5/1/2019,11/1/2019
1482,2,11/1/2019,5/1/2020
1482,2,5/1/2020,11/1/2020
1482,2,11/1/2020,12/31/9999
1483,1,5/1/2019,12/31/9999
1484,2,5/1/2019,11/1/2019
1484,2,11/1/2019,5/1/2020
1484,2,5/1/2020,11/1/2020
1484,1,11/1/2020,12/31/9999
1485,2,5/1/2019,12/31/9999
1486,2,5/1/2019,11/1/2019
1486,2,11/1/2019,12/31/9999
1487,1,5/1/2019,12/31/9999
1488,1,5/1/2019,5/1/2020
1488,1,5/1/2020,12/31/9999
1489,1,5/1/2019,5/1/2020
1489,2,5/1/2020,11/1/2020
1489,2,11/1/2020,12/31/9999
1490,2,5/1/2019,11/1/2019
1490,2,11/1/2019,5/1/2020
1490,2,5/1/2020,11/1/2020
1490,2,11/1/2020,12/31/9999
1491,2,5/1/2019,11/1/2019
1491,1,11/1/2019,11/1/2020
1491,1,11/1/2020,12/31/9999
1492,1,5/1/2019,5/1/2020
1492,1,5/1/2020,12/31/9999
1493,1,5/1/2019,5/1/2020
1493,1,5/1/2020,12/31/9999
1494,1,5/1/2019,5/1/2020
1494,1,5/1/2020,12/31/9999
1495,1,5/1/2019,5/1/2020
1495,1,5/1/2020,12/31/9999
1496,2,5/1/2019,11/1/2019
1496,2,11/1/2019,5/1/2020
1496,1,5/1/2020,12/31/9999
1497,1,5/1/2019,5/1/2020
1497,2,5/1/2020,11/1/2020
1497,2,11/1/2020,12/31/9999
1498,2,5/1/2019,12/31/9999
1499,1,5/1/2019,5/1/2020
1499,1,5/1/2020,12/31/9999
1500,1,5/1/2019,5/1/2020
1500,1,5/1/2020,12/31/9999
1501,2,5/1/2019,11/1/2019
1501,2,11/1/2019,5/1/2020
1501,2,5/1/2020,11/1/2020
1501,2,11/1/2020,12/31/9999
1502,2,5/1/2019,11/1/2019
1502,1,11/1/2019,11/1/2020
1502,1,11/1/2020,12/31/9999
1503,1,5/1/2019,5/1/2020
1503,1,5/1/2020,12/31/9999
1504,1,5/1/2019,5/1/2020
1504,1,5/1/2020,12/31/9999
1505,2,5/1/2019,11/1/2019
1505,2,11/1/2019,5/1/2020
1505,1,5/1/2020,12/31/9999
1506,1,5/1/2019,5/1/2020
1506,1,5/1/2020,12/31/9999
1507,1,5/1/2019,5/1/2020
1507,2,5/1/2020,11/1/2020
1507,2,11/1/2020,12/31/9999
1508,2,5/1/2019,11/1/2019
1508,2,11/1/2019,5/1/2020
1508,1,5/1/2020,12/31/9999
1509,1,5/1/2019,5/1/2020
1509,2,5/1/2020,11/1/2020
1509,1,11/1/2020,12/31/9999
1510,1,5/1/2019,5/1/2020
1510,2,5/1/2020,11/1/2020
1510,2,11/1/2020,12/31/9999
1511,2,5/1/2019,11/1/2019
1511,2,11/1/2019,5/1/2020
1511,2,5/1/2020,11/1/2020
1511,1,11/1/2020,12/31/9999
1512,1,5/1/2019,5/1/2020
1512,1,5/1/2020,12/31/9999
1513,2,5/1/2019,11/1/2019
1513,2,11/1/2019,5/1/2020
1513,2,5/1/2020,12/31/9999
1514,2,5/1/2019,11/1/2019
1514,2,11/1/2019,5/1/2020
1514,2,5/1/2020,11/1/2020
1514,1,11/1/2020,12/31/9999
1515,1,5/1/2019,12/31/9999
1516,1,5/1/2019,5/1/2020
1516,2,5/1/2020,11/1/2020
1516,2,11/1/2020,12/31/9999
1517,2,5/1/2019,11/1/2019
1517,2,11/1/2019,5/1/2020
1517,2,5/1/2020,11/1/2020
1517,2,11/1/2020,12/31/9999
1518,2,5/1/2019,12/31/9999
1519,2,5/1/2019,11/1/2019
1519,2,11/1/2019,5/1/2020
1519,2,5/1/2020,11/1/2020
1519,2,11/1/2020,12/31/9999
1520,2,5/1/2019,11/1/2019
1520,2,11/1/2019,5/1/2020
1520,1,5/1/2020,12/31/9999
1521,1,5/1/2019,5/1/2020
1521,2,5/1/2020,11/1/2020
1521,2,11/1/2020,12/31/9999
1522,1,5/1/2019,5/1/2020
1522,1,5/1/2020,12/31/9999
1523,1,5/1/2019,5/1/2020
1523,2,5/1/2020,11/1/2020
1523,2,11/1/2020,12/31/9999
1524,1,5/1/2019,5/1/2020
1524,1,5/1/2020,12/31/9999
1525,1,5/1/2019,5/1/2020
1525,1,5/1/2020,12/31/9999
1526,1,5/1/2019,5/1/2020
1526,2,5/1/2020,11/1/2020
1526,1,11/1/2020,12/31/9999
1527,2,5/1/2019,11/1/2019
1527,2,11/1/2019,5/1/2020
1527,1,5/1/2020,12/31/9999
1528,1,5/1/2019,5/1/2020
1528,2,5/1/2020,11/1/2020
1528,1,11/1/2020,12/31/9999
1529,2,5/1/2019,11/1/2019
1529,2,11/1/2019,5/1/2020
1529,1,5/1/2020,12/31/9999
1530,1,5/1/2019,5/1/2020
1530,1,5/1/2020,12/31/9999
1531,1,6/1/2019,6/1/2020
1531,1,6/1/2020,12/31/9999
1532,2,6/1/2019,12/31/9999
1533,1,6/1/2019,12/31/9999
1534,2,6/1/2019,12/31/9999
1535,2,6/1/2019,12/1/2019
1535,2,12/1/2019,6/1/2020
1535,2,6/1/2020,12/1/2020
1535,1,12/1/2020,12/31/9999
1536,1,6/1/2019,12/31/9999
1537,2,6/1/2019,12/1/2019
1537,2,12/1/2019,6/1/2020
1537,2,6/1/2020,12/1/2020
1537,2,12/1/2020,12/31/9999
1538,1,6/1/2019,6/1/2020
1538,2,6/1/2020,12/31/9999
1539,2,6/1/2019,12/1/2019
1539,2,12/1/2019,6/1/2020
1539,2,6/1/2020,12/1/2020
1539,2,12/1/2020,12/31/9999
1540,1,6/1/2019,6/1/2020
1540,1,6/1/2020,12/31/9999
1541,2,6/1/2019,12/1/2019
1541,2,12/1/2019,6/1/2020
1541,2,6/1/2020,12/1/2020
1541,1,12/1/2020,12/31/9999
1542,2,6/1/2019,12/1/2019
1542,2,12/1/2019,6/1/2020
1542,2,6/1/2020,12/1/2020
1542,2,12/1/2020,12/31/9999
1543,2,6/1/2019,12/31/9999
1544,1,6/1/2019,6/1/2020
1544,2,6/1/2020,12/1/2020
1544,2,12/1/2020,12/31/9999
1545,2,6/1/2019,12/1/2019
1545,2,12/1/2019,6/1/2020
1545,2,6/1/2020,12/1/2020
1545,1,12/1/2020,12/31/9999
1546,1,6/1/2019,6/1/2020
1546,2,6/1/2020,12/1/2020
1546,2,12/1/2020,12/31/9999
1547,2,6/1/2019,12/1/2019
1547,1,12/1/2019,12/1/2020
1547,2,12/1/2020,12/31/9999
1548,2,6/1/2019,12/1/2019
1548,1,12/1/2019,12/1/2020
1548,1,12/1/2020,12/31/9999
1549,1,6/1/2019,6/1/2020
1549,2,6/1/2020,12/1/2020
1549,1,12/1/2020,12/31/9999
1550,1,6/1/2019,6/1/2020
1550,1,6/1/2020,12/31/9999
1551,1,6/1/2019,6/1/2020
1551,1,6/1/2020,12/31/9999
1552,1,6/1/2019,6/1/2020
1552,2,6/1/2020,12/1/2020
1552,1,12/1/2020,12/31/9999
1553,1,6/1/2019,6/1/2020
1553,1,6/1/2020,12/31/9999
1554,1,6/1/2019,12/31/9999
1555,2,6/1/2019,12/1/2019
1555,2,12/1/2019,6/1/2020
1555,2,6/1/2020,12/31/9999
1556,2,6/1/2019,12/1/2019
1556,2,12/1/2019,6/1/2020
1556,2,6/1/2020,12/1/2020
1556,1,12/1/2020,12/31/9999
1557,2,6/1/2019,12/1/2019
1557,2,12/1/2019,6/1/2020
1557,2,6/1/2020,12/1/2020
1557,1,12/1/2020,12/31/9999
1558,2,6/1/2019,12/1/2019
1558,1,12/1/2019,12/31/9999
1559,1,6/1/2019,6/1/2020
1559,2,6/1/2020,12/1/2020
1559,1,12/1/2020,12/31/9999
1560,2,6/1/2019,12/1/2019
1560,2,12/1/2019,6/1/2020
1560,1,6/1/2020,12/31/9999
1561,1,6/1/2019,12/31/9999
1562,1,6/1/2019,6/1/2020
1562,1,6/1/2020,12/31/9999
1563,2,6/1/2019,12/1/2019
1563,2,12/1/2019,6/1/2020
1563,1,6/1/2020,12/31/9999
1564,1,6/1/2019,6/1/2020
1564,1,6/1/2020,12/31/9999
1565,2,6/1/2019,12/31/9999
1566,1,6/1/2019,6/1/2020
1566,2,6/1/2020,12/1/2020
1566,1,12/1/2020,12/31/9999
1567,2,6/1/2019,12/1/2019
1567,2,12/1/2019,6/1/2020
1567,2,6/1/2020,12/1/2020
1567,2,12/1/2020,12/31/9999
1568,2,6/1/2019,12/31/9999
1569,1,6/1/2019,6/1/2020
1569,2,6/1/2020,12/1/2020
1569,1,12/1/2020,12/31/9999
1570,2,6/1/2019,12/1/2019
1570,2,12/1/2019,6/1/2020
1570,1,6/1/2020,12/31/9999
1571,2,6/1/2019,12/1/2019
1571,2,12/1/2019,6/1/2020
1571,2,6/1/2020,12/1/2020
1571,2,12/1/2020,12/31/9999
1572,2,6/1/2019,12/31/9999
1573,2,6/1/2019,12/1/2019
1573,1,12/1/2019,12/1/2020
1573,2,12/1/2020,12/31/9999
1574,1,6/1/2019,12/31/9999
1575,1,6/1/2019,12/31/9999
1576,2,6/1/2019,12/1/2019
1576,2,12/1/2019,6/1/2020
1576,1,6/1/2020,12/31/9999
1577,1,6/1/2019,12/31/9999
1578,1,6/1/2019,6/1/2020
1578,1,6/1/2020,12/31/9999
1579,1,6/1/2019,12/31/9999
1580,1,6/1/2019,6/1/2020
1580,1,6/1/2020,12/31/9999
1581,2,6/1/2019,12/1/2019
1581,2,12/1/2019,6/1/2020
1581,2,6/1/2020,12/1/2020
1581,2,12/1/2020,12/31/9999
1582,1,6/1/2019,6/1/2020
1582,1,6/1/2020,12/31/9999
1583,1,6/1/2019,6/1/2020
1583,2,6/1/2020,12/1/2020
1583,1,12/1/2020,12/31/9999
1584,2,6/1/2019,12/1/2019
1584,2,12/1/2019,6/1/2020
1584,1,6/1/2020,12/31/9999
1585,2,6/1/2019,12/31/9999
1586,2,6/1/2019,12/31/9999
1587,1,6/1/2019,6/1/2020
1587,1,6/1/2020,12/31/9999
1588,1,6/1/2019,6/1/2020
1588,2,6/1/2020,12/1/2020
1588,1,12/1/2020,12/31/9999
1589,2,6/1/2019,12/1/2019
1589,2,12/1/2019,6/1/2020
1589,1,6/1/2020,12/31/9999
1590,2,6/1/2019,12/1/2019
1590,2,12/1/2019,6/1/2020
1590,1,6/1/2020,12/31/9999
1591,1,6/1/2019,12/31/9999
1592,1,6/1/2019,12/31/9999
1593,1,6/1/2019,6/1/2020
1593,2,6/1/2020,12/1/2020
1593,2,12/1/2020,12/31/9999
1594,1,6/1/2019,6/1/2020
1594,2,6/1/2020,12/1/2020
1594,1,12/1/2020,12/31/9999
1595,1,6/1/2019,6/1/2020
1595,1,6/1/2020,12/31/9999
1596,1,6/1/2019,12/31/9999
1597,1,6/1/2019,6/1/2020
1597,1,6/1/2020,12/31/9999
1598,1,6/1/2019,12/31/9999
1599,2,6/1/2019,12/31/9999
1600,2,6/1/2019,12/1/2019
1600,2,12/1/2019,6/1/2020
1600,2,6/1/2020,12/1/2020
1600,1,12/1/2020,12/31/9999
1601,1,6/1/2019,12/31/9999
1602,1,6/1/2019,12/31/9999
1603,1,6/1/2019,6/1/2020
1603,2,6/1/2020,12/1/2020
1603,2,12/1/2020,12/31/9999
1604,2,6/1/2019,12/1/2019
1604,1,12/1/2019,12/1/2020
1604,2,12/1/2020,12/31/9999
1605,2,6/1/2019,12/31/9999
1606,1,6/1/2019,6/1/2020
1606,1,6/1/2020,12/31/9999
1607,1,6/1/2019,6/1/2020
1607,1,6/1/2020,12/31/9999
1608,2,6/1/2019,12/31/9999
1609,1,6/1/2019,6/1/2020
1609,2,6/1/2020,12/1/2020
1609,2,12/1/2020,12/31/9999
1610,2,6/1/2019,12/1/2019
1610,2,12/1/2019,6/1/2020
1610,2,6/1/2020,12/1/2020
1610,2,12/1/2020,12/31/9999
1611,2,6/1/2019,12/31/9999
1612,2,6/1/2019,12/1/2019
1612,2,12/1/2019,6/1/2020
1612,1,6/1/2020,12/31/9999
1613,2,6/1/2019,12/1/2019
1613,2,12/1/2019,6/1/2020
1613,2,6/1/2020,12/1/2020
1613,2,12/1/2020,12/31/9999
1614,1,7/1/2019,12/31/9999
1615,2,7/1/2019,1/1/2020
1615,1,1/1/2020,1/1/2021
1615,2,1/1/2021,12/31/9999
1616,1,7/1/2019,7/1/2020
1616,1,7/1/2020,12/31/9999
1617,1,7/1/2019,7/1/2020
1617,1,7/1/2020,12/31/9999
1618,1,7/1/2019,12/31/9999
1619,1,7/1/2019,7/1/2020
1619,1,7/1/2020,12/31/9999
1620,1,7/1/2019,7/1/2020
1620,1,7/1/2020,12/31/9999
1621,1,7/1/2019,7/1/2020
1621,1,7/1/2020,12/31/9999
1622,1,7/1/2019,7/1/2020
1622,1,7/1/2020,12/31/9999
